# SlipX generated track: a circuit. One 26 m straight, a sweeper,
# a bus-stop chicane, a hairpin and a return elbow; 100.891 m a lap.
# NOT a real venue. Generated by examples/tracks/make_tracks.py.
# Apache-2.0, like the rest of this repository.
#
# Four columns, the form used by the TUM racetrack database and the
# F1TENTH set derived from it. Arc length is derived by the loader,
# not read, so there is no column for it. The width varies along
# the lap: wide into the braking zones, pinched at the chicane.
# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.862750,10.500000,0.900000,0.900000
-1.912746,10.500000,0.900000,0.900000
-1.962741,10.500000,0.900000,0.900000
-2.012736,10.500000,0.900000,0.900000
-2.062732,10.500000,0.900000,0.900000
-2.112727,10.500000,0.900000,0.900000
-2.162723,10.500000,0.900000,0.900000
-2.212718,10.500000,0.900000,0.900000
-2.262713,10.500000,0.900000,0.900000
-2.312709,10.500000,0.900000,0.900000
-2.362704,10.500000,0.900000,0.900000
-2.412700,10.500000,0.900000,0.900000
-2.462695,10.500000,0.900000,0.900000
-2.512690,10.500000,0.900000,0.900000
-2.562686,10.500000,0.900000,0.900000
-2.612681,10.500000,0.900000,0.900000
-2.662676,10.500000,0.900000,0.900000
-2.712672,10.500000,0.900000,0.900000
-2.762667,10.500000,0.900000,0.900000
-2.812663,10.500000,0.900000,0.900000
-2.862658,10.500000,0.900000,0.900000
-2.912653,10.500000,0.900000,0.900000
-2.962649,10.500000,0.900000,0.900000
-3.012644,10.500000,0.900000,0.900000
-3.062640,10.500000,0.900000,0.900000
-3.112635,10.500000,0.900000,0.900000
-3.162630,10.500000,0.900000,0.900000
-3.212626,10.500000,0.900000,0.900000
-3.262621,10.500000,0.900000,0.900000
-3.312617,10.500000,0.900000,0.900000
-3.362612,10.500000,0.900000,0.900000
-3.412607,10.500000,0.900000,0.900000
-3.462603,10.500000,0.900000,0.900000
-3.512598,10.500000,0.900000,0.900000
-3.562594,10.500000,0.900000,0.900000
-3.612589,10.500000,0.900000,0.900000
-3.662584,10.500000,0.900000,0.900000
-3.712580,10.500000,0.900000,0.900000
-3.762575,10.500000,0.900000,0.900000
-3.812571,10.500000,0.900000,0.900000
-3.862566,10.500000,0.900000,0.900000
-3.912561,10.500000,0.900000,0.900000
-3.962557,10.500000,0.900000,0.900000
-4.012552,10.500000,0.900000,0.900000
-4.062548,10.500000,0.900000,0.900000
-4.112543,10.500000,0.900000,0.900000
-4.162538,10.500000,0.900000,0.900000
-4.212534,10.500000,0.900000,0.900000
-4.262529,10.500000,0.900000,0.900000
-4.312525,10.500000,0.900000,0.900000
-4.362520,10.500000,0.900000,0.900000
-4.412515,10.500000,0.900000,0.900000
-4.462511,10.500000,0.900000,0.900000
-4.512506,10.500000,0.900000,0.900000
-4.562501,10.500000,0.900000,0.900000
-4.612497,10.500000,0.900000,0.900000
-4.662492,10.500000,0.900000,0.900000
-4.712488,10.500000,0.900000,0.900000
-4.762483,10.500000,0.900000,0.900000
-4.812478,10.500000,0.900000,0.900000
-4.862474,10.500000,0.900000,0.900000
-4.912469,10.500000,0.900000,0.900000
-4.962465,10.500000,0.900000,0.900000
-5.012460,10.500000,0.900000,0.900000
-5.062455,10.500000,0.900000,0.900000
-5.112451,10.500000,0.900000,0.900000
-5.162446,10.500000,0.900000,0.900000
-5.212442,10.500000,0.900000,0.900000
-5.262437,10.500000,0.900000,0.900000
-5.312432,10.500000,0.900000,0.900000
-5.362428,10.500000,0.900000,0.900000
-5.412423,10.500000,0.900000,0.900000
-5.462419,10.500000,0.900000,0.900000
-5.512414,10.500000,0.900000,0.900000
-5.562409,10.500000,0.900000,0.900000
-5.612405,10.500000,0.900000,0.900000
-5.662400,10.500000,0.900000,0.900000
-5.712396,10.500000,0.900000,0.900000
-5.762391,10.500000,0.900000,0.900000
-5.812386,10.500000,0.900000,0.900000
-5.862382,10.500000,0.900000,0.900000
-5.912377,10.500000,0.900000,0.900000
-5.962373,10.500000,0.900000,0.900000
-6.012368,10.500000,0.900000,0.900000
-6.062363,10.500000,0.900000,0.900000
-6.112359,10.500000,0.900000,0.900000
-6.162354,10.500000,0.900000,0.900000
-6.212350,10.500000,0.900000,0.900000
-6.262345,10.500000,0.900000,0.900000
-6.312340,10.500000,0.900000,0.900000
-6.362336,10.500000,0.900000,0.900000
-6.412331,10.500000,0.900000,0.900000
-6.462326,10.500000,0.900000,0.900000
-6.512322,10.500000,0.900000,0.900000
-6.562317,10.500000,0.900000,0.900000
-6.612313,10.500000,0.900000,0.900000
-6.662308,10.500000,0.900000,0.900000
-6.712303,10.500000,0.900000,0.900000
-6.762299,10.500000,0.900000,0.900000
-6.812294,10.500000,0.900000,0.900000
-6.862290,10.500000,0.900000,0.900000
-6.912285,10.500000,0.900000,0.900000
-6.962280,10.500000,0.900000,0.900000
-7.012276,10.500000,0.900000,0.900000
-7.062271,10.500000,0.900000,0.900000
-7.112267,10.500000,0.900000,0.900000
-7.162262,10.500000,0.900000,0.900000
-7.212257,10.500000,0.900000,0.900000
-7.262253,10.500000,0.900000,0.900000
-7.312248,10.500000,0.900000,0.900000
-7.362244,10.500000,0.900000,0.900000
-7.412239,10.500000,0.900000,0.900000
-7.462234,10.500000,0.900000,0.900000
-7.512230,10.500000,0.900000,0.900000
-7.562225,10.500000,0.900000,0.900000
-7.612221,10.500000,0.900000,0.900000
-7.662216,10.500000,0.900000,0.900000
-7.712211,10.500000,0.900977,0.900977
-7.762207,10.500000,0.904977,0.904977
-7.812202,10.500000,0.908976,0.908976
-7.862198,10.500000,0.912976,0.912976
-7.912193,10.500000,0.916975,0.916975
-7.962188,10.500000,0.920975,0.920975
-8.012184,10.500000,0.924975,0.924975
-8.062179,10.500000,0.928974,0.928974
-8.112174,10.500000,0.932974,0.932974
-8.162170,10.500000,0.936974,0.936974
-8.212165,10.500000,0.940973,0.940973
-8.262161,10.500000,0.944973,0.944973
-8.312156,10.500000,0.948972,0.948972
-8.362151,10.500000,0.952972,0.952972
-8.412147,10.500000,0.956972,0.956972
-8.462142,10.500000,0.960971,0.960971
-8.512138,10.500000,0.964971,0.964971
-8.562133,10.500000,0.968971,0.968971
-8.612128,10.500000,0.972970,0.972970
-8.662124,10.500000,0.976970,0.976970
-8.712119,10.500000,0.980970,0.980970
-8.762115,10.500000,0.984969,0.984969
-8.812110,10.500000,0.988969,0.988969
-8.862105,10.500000,0.992968,0.992968
-8.912101,10.500000,0.996968,0.996968
-8.962096,10.500000,1.000968,1.000968
-9.012092,10.500000,1.004967,1.004967
-9.062087,10.500000,1.008967,1.008967
-9.112082,10.500000,1.012967,1.012967
-9.162078,10.500000,1.016966,1.016966
-9.212073,10.500000,1.020966,1.020966
-9.262069,10.500000,1.024965,1.024965
-9.312064,10.500000,1.028965,1.028965
-9.362059,10.500000,1.032965,1.032965
-9.412055,10.500000,1.036964,1.036964
-9.462050,10.500000,1.040964,1.040964
-9.512046,10.500000,1.044964,1.044964
-9.562041,10.500000,1.048963,1.048963
-9.612036,10.500000,1.052963,1.052963
-9.662032,10.500000,1.056963,1.056963
-9.712027,10.500000,1.060962,1.060962
-9.762023,10.500000,1.064962,1.064962
-9.812018,10.500000,1.068961,1.068961
-9.862013,10.500000,1.072961,1.072961
-9.912009,10.500000,1.076961,1.076961
-9.962004,10.500000,1.080960,1.080960
-10.011999,10.500000,1.084960,1.084960
-10.061995,10.500000,1.088960,1.088960
-10.111990,10.500000,1.092959,1.092959
-10.161986,10.500000,1.096959,1.096959
-10.211981,10.500000,1.099667,1.099667
-10.261976,10.500000,1.098278,1.098278
-10.311972,10.500000,1.096890,1.096890
-10.361967,10.500000,1.095501,1.095501
-10.411963,10.500000,1.094112,1.094112
-10.461958,10.500000,1.092723,1.092723
-10.511953,10.500000,1.091335,1.091335
-10.561949,10.500000,1.089946,1.089946
-10.611944,10.500000,1.088557,1.088557
-10.661940,10.500000,1.087168,1.087168
-10.711935,10.500000,1.085780,1.085780
-10.761930,10.500000,1.084391,1.084391
-10.811926,10.500000,1.083002,1.083002
-10.861921,10.500000,1.081613,1.081613
-10.911917,10.500000,1.080225,1.080225
-10.961912,10.500000,1.078836,1.078836
-11.011907,10.500000,1.077447,1.077447
-11.061903,10.500000,1.076058,1.076058
-11.111898,10.500000,1.074669,1.074669
-11.161894,10.500000,1.073281,1.073281
-11.211889,10.500000,1.071892,1.071892
-11.261884,10.500000,1.070503,1.070503
-11.311880,10.500000,1.069114,1.069114
-11.361875,10.500000,1.067726,1.067726
-11.411871,10.500000,1.066337,1.066337
-11.461866,10.500000,1.064948,1.064948
-11.511861,10.500000,1.063559,1.063559
-11.561857,10.500000,1.062171,1.062171
-11.611852,10.500000,1.060782,1.060782
-11.661847,10.500000,1.059393,1.059393
-11.711843,10.500000,1.058004,1.058004
-11.761838,10.500000,1.056616,1.056616
-11.811834,10.500000,1.055227,1.055227
-11.861829,10.500000,1.053838,1.053838
-11.911824,10.500000,1.052449,1.052449
-11.961820,10.500000,1.051061,1.051061
-12.011815,10.499956,1.049882,1.049882
-12.061795,10.498806,1.049385,1.049385
-12.111715,10.496095,1.048888,1.048888
-12.161526,10.491826,1.048391,1.048391
-12.211179,10.486002,1.047893,1.047893
-12.260626,10.478630,1.047396,1.047396
-12.309818,10.469717,1.046899,1.046899
-12.358708,10.459272,1.046401,1.046401
-12.407248,10.447304,1.045904,1.045904
-12.455390,10.433825,1.045407,1.045407
-12.503087,10.418849,1.044909,1.044909
-12.550294,10.402390,1.044412,1.044412
-12.596963,10.384465,1.043915,1.043915
-12.643049,10.365090,1.043417,1.043417
-12.688508,10.344284,1.042920,1.042920
-12.733294,10.322069,1.042423,1.042423
-12.777364,10.298465,1.041925,1.041925
-12.820676,10.273496,1.041428,1.041428
-12.863186,10.247186,1.040931,1.040931
-12.904853,10.219561,1.040434,1.040434
-12.945637,10.190647,1.039936,1.039936
-12.985498,10.160473,1.039439,1.039439
-13.024397,10.129069,1.038942,1.038942
-13.062296,10.096465,1.038444,1.038444
-13.099157,10.062693,1.037947,1.037947
-13.134945,10.027785,1.037450,1.037450
-13.169626,9.991777,1.036952,1.036952
-13.203164,9.954702,1.036455,1.036455
-13.235528,9.916598,1.035958,1.035958
-13.266685,9.877501,1.035460,1.035460
-13.296606,9.837450,1.034963,1.034963
-13.325261,9.796484,1.034466,1.034466
-13.352622,9.754643,1.033968,1.033968
-13.378662,9.711967,1.033471,1.033471
-13.403357,9.668498,1.032974,1.032974
-13.426681,9.624279,1.032477,1.032477
-13.448613,9.579353,1.031979,1.031979
-13.469130,9.533764,1.031482,1.031482
-13.488213,9.487556,1.030985,1.030985
-13.505843,9.440774,1.030487,1.030487
-13.522003,9.393465,1.029990,1.029990
-13.536677,9.345674,1.029493,1.029493
-13.549850,9.297447,1.028995,1.028995
-13.561511,9.248833,1.028498,1.028498
-13.571647,9.199877,1.028001,1.028001
-13.580248,9.150630,1.027503,1.027503
-13.587307,9.101137,1.027006,1.027006
-13.592816,9.051448,1.026509,1.026509
-13.596770,9.001612,1.026011,1.026011
-13.599165,8.951676,1.025514,1.025514
-13.599999,8.901689,1.025017,1.025017
-13.599271,8.851701,1.024519,1.024519
-13.596981,8.801760,1.024022,1.024022
-13.593132,8.751915,1.023525,1.023525
-13.587728,8.702215,1.023028,1.023028
-13.580774,8.652707,1.022530,1.022530
-13.572276,8.603442,1.022033,1.022033
-13.562244,8.554465,1.021536,1.021536
-13.550686,8.505826,1.021038,1.021038
-13.537614,8.457572,1.020541,1.020541
-13.523041,8.409750,1.020044,1.020044
-13.506981,8.362406,1.019546,1.019546
-13.489450,8.315587,1.019049,1.019049
-13.470465,8.269339,1.018552,1.018552
-13.450044,8.223707,1.018054,1.018054
-13.428207,8.178735,1.017557,1.017557
-13.404976,8.134467,1.017060,1.017060
-13.380374,8.090946,1.016562,1.016562
-13.354423,8.048215,1.016065,1.016065
-13.327151,8.006316,1.015568,1.015568
-13.298582,7.965289,1.015071,1.015071
-13.268746,7.925175,1.014573,1.014573
-13.237671,7.886013,1.014076,1.014076
-13.205388,7.847841,1.013579,1.013579
-13.171928,7.810695,1.013081,1.013081
-13.137324,7.774614,1.012584,1.012584
-13.101609,7.739631,1.012087,1.012087
-13.064819,7.705781,1.011589,1.011589
-13.026990,7.673097,1.011092,1.011092
-12.988157,7.641610,1.010595,1.010595
-12.948360,7.611352,1.010097,1.010097
-12.907638,7.582353,1.009600,1.009600
-12.866028,7.554640,1.009103,1.009103
-12.823574,7.528240,1.008605,1.008605
-12.780315,7.503179,1.008108,1.008108
-12.736295,7.479483,1.007611,1.007611
-12.691556,7.457173,1.007114,1.007114
-12.646141,7.436271,1.006616,1.006616
-12.600096,7.416799,1.006119,1.006119
-12.553465,7.398775,1.005622,1.005622
-12.506293,7.382216,1.005124,1.005124
-12.458627,7.367140,1.004627,1.004627
-12.410514,7.353559,1.004130,1.004130
-12.362000,7.341489,1.003632,1.003632
-12.313132,7.330940,1.003135,1.003135
-12.263958,7.321923,1.002638,1.002638
-12.214527,7.314447,1.002140,1.002140
-12.164886,7.308519,1.001643,1.001643
-12.115085,7.304144,1.001146,1.001146
-12.065171,7.301328,1.000648,1.000648
-12.015193,7.300072,1.000151,1.000151
-11.965198,7.300000,0.998711,0.998711
-11.915203,7.300000,0.996859,0.996859
-11.865207,7.300000,0.995008,0.995008
-11.815212,7.300000,0.993156,0.993156
-11.765217,7.300000,0.991304,0.991304
-11.715221,7.300000,0.989453,0.989453
-11.665226,7.300000,0.987601,0.987601
-11.615230,7.300000,0.985749,0.985749
-11.565235,7.300000,0.983898,0.983898
-11.515240,7.300000,0.982046,0.982046
-11.465244,7.300000,0.980194,0.980194
-11.415249,7.300000,0.978343,0.978343
-11.365253,7.300000,0.976491,0.976491
-11.315258,7.300000,0.974639,0.974639
-11.265263,7.300000,0.972788,0.972788
-11.215267,7.300000,0.970936,0.970936
-11.165272,7.300000,0.969084,0.969084
-11.115276,7.300000,0.967232,0.967232
-11.065281,7.300000,0.965381,0.965381
-11.015286,7.300000,0.963529,0.963529
-10.965290,7.300000,0.961677,0.961677
-10.915295,7.300000,0.959826,0.959826
-10.865299,7.300000,0.957974,0.957974
-10.815304,7.300000,0.956122,0.956122
-10.765309,7.300000,0.954271,0.954271
-10.715313,7.300000,0.952419,0.952419
-10.665318,7.300000,0.950567,0.950567
-10.615322,7.300000,0.948716,0.948716
-10.565327,7.300000,0.946864,0.946864
-10.515332,7.300000,0.945012,0.945012
-10.465336,7.300000,0.943161,0.943161
-10.415341,7.300000,0.941309,0.941309
-10.365346,7.300000,0.939457,0.939457
-10.315350,7.300000,0.937606,0.937606
-10.265355,7.300000,0.935754,0.935754
-10.215359,7.300000,0.933902,0.933902
-10.165364,7.300000,0.932051,0.932051
-10.115369,7.300000,0.930199,0.930199
-10.065373,7.300000,0.928347,0.928347
-10.015378,7.300000,0.926495,0.926495
-9.965382,7.300000,0.924644,0.924644
-9.915387,7.300000,0.922792,0.922792
-9.865392,7.300000,0.920940,0.920940
-9.815396,7.300000,0.919089,0.919089
-9.765401,7.300000,0.917237,0.917237
-9.715405,7.300000,0.915385,0.915385
-9.665410,7.300000,0.913534,0.913534
-9.615415,7.300000,0.911682,0.911682
-9.565419,7.300000,0.909830,0.909830
-9.515424,7.300000,0.907979,0.907979
-9.465428,7.300000,0.906127,0.906127
-9.415433,7.300000,0.904275,0.904275
-9.365438,7.300000,0.902424,0.902424
-9.315442,7.300000,0.900572,0.900572
-9.265447,7.300000,0.900000,0.900000
-9.215451,7.300000,0.900000,0.900000
-9.165456,7.300000,0.900000,0.900000
-9.115461,7.300000,0.900000,0.900000
-9.065465,7.300000,0.900000,0.900000
-9.015470,7.300000,0.900000,0.900000
-8.965474,7.300000,0.900000,0.900000
-8.915479,7.300000,0.900000,0.900000
-8.865484,7.300000,0.900000,0.900000
-8.815488,7.300000,0.900000,0.900000
-8.765493,7.300000,0.900000,0.900000
-8.715498,7.300000,0.900000,0.900000
-8.665502,7.300000,0.900000,0.900000
-8.615507,7.300000,0.900000,0.900000
-8.565511,7.300000,0.900000,0.900000
-8.515516,7.300000,0.900000,0.900000
-8.465521,7.300000,0.900000,0.900000
-8.415525,7.300000,0.900000,0.900000
-8.365530,7.300000,0.900000,0.900000
-8.315534,7.300000,0.900000,0.900000
-8.265539,7.300000,0.900000,0.900000
-8.215544,7.300000,0.900000,0.900000
-8.165548,7.300000,0.900000,0.900000
-8.115553,7.300000,0.900000,0.900000
-8.065557,7.300000,0.900000,0.900000
-8.015562,7.300000,0.900000,0.900000
-7.965567,7.300000,0.900000,0.900000
-7.915571,7.300000,0.900000,0.900000
-7.865576,7.300000,0.900000,0.900000
-7.815580,7.300000,0.900000,0.900000
-7.765585,7.300000,0.900000,0.900000
-7.715590,7.300000,0.900000,0.900000
-7.665594,7.300000,0.900000,0.900000
-7.615599,7.300000,0.900000,0.900000
-7.565603,7.300000,0.900000,0.900000
-7.515608,7.300000,0.900000,0.900000
-7.465613,7.300000,0.900000,0.900000
-7.415617,7.300000,0.900000,0.900000
-7.365622,7.300000,0.900000,0.900000
-7.315626,7.300000,0.900000,0.900000
-7.265631,7.300000,0.900000,0.900000
-7.215636,7.300000,0.900000,0.900000
-7.165640,7.300000,0.900000,0.900000
-7.115645,7.300000,0.900000,0.900000
-7.065649,7.300000,0.900000,0.900000
-7.015654,7.300000,0.900000,0.900000
-6.965659,7.300000,0.900000,0.900000
-6.915663,7.300000,0.900000,0.900000
-6.865668,7.300000,0.900000,0.900000
-6.815673,7.300000,0.900000,0.900000
-6.765677,7.300000,0.900000,0.900000
-6.715682,7.300000,0.900000,0.900000
-6.665686,7.300000,0.900000,0.900000
-6.615691,7.300000,0.900000,0.900000
-6.565696,7.300000,0.900000,0.900000
-6.515700,7.300000,0.900000,0.900000
-6.465705,7.300000,0.900000,0.900000
-6.415709,7.300000,0.900000,0.900000
-6.365714,7.300000,0.900000,0.900000
-6.315719,7.300000,0.900000,0.900000
-6.265723,7.300000,0.900000,0.900000
-6.215728,7.300000,0.900000,0.900000
-6.165732,7.300000,0.900000,0.900000
-6.115737,7.300000,0.900000,0.900000
-6.065742,7.300000,0.900000,0.900000
-6.015746,7.300000,0.900000,0.900000
-5.965751,7.300000,0.900000,0.900000
-5.915755,7.300000,0.900000,0.900000
-5.865760,7.300000,0.900000,0.900000
-5.815765,7.300000,0.900000,0.900000
-5.765769,7.300000,0.900000,0.900000
-5.715774,7.300000,0.900000,0.900000
-5.665778,7.300000,0.900000,0.900000
-5.615783,7.300000,0.900000,0.900000
-5.565788,7.300000,0.900000,0.900000
-5.515792,7.300000,0.900000,0.900000
-5.465797,7.300000,0.900000,0.900000
-5.415801,7.300000,0.900000,0.900000
-5.365806,7.300000,0.900000,0.900000
-5.315811,7.300000,0.900000,0.900000
-5.265815,7.300000,0.900000,0.900000
-5.215820,7.300000,0.900000,0.900000
-5.165824,7.300000,0.900000,0.900000
-5.115829,7.300000,0.900000,0.900000
-5.065834,7.300000,0.900000,0.900000
-5.015838,7.300000,0.900000,0.900000
-4.965843,7.300000,0.900000,0.900000
-4.915848,7.300000,0.900000,0.900000
-4.865852,7.300000,0.900000,0.900000
-4.815857,7.300000,0.900000,0.900000
-4.765861,7.300000,0.900000,0.900000
-4.715866,7.300000,0.900000,0.900000
-4.665871,7.300000,0.900000,0.900000
-4.615875,7.300000,0.900000,0.900000
-4.565880,7.300000,0.900000,0.900000
-4.515884,7.300000,0.900000,0.900000
-4.465889,7.300000,0.900000,0.900000
-4.415894,7.300000,0.900000,0.900000
-4.365898,7.300000,0.900000,0.900000
-4.315903,7.300000,0.900000,0.900000
-4.265907,7.300000,0.900000,0.900000
-4.215912,7.300000,0.900000,0.900000
-4.165917,7.300000,0.900000,0.900000
-4.115921,7.300000,0.900000,0.900000
-4.065926,7.300000,0.900000,0.900000
-4.015930,7.300000,0.900000,0.900000
-3.965937,7.299710,0.900000,0.900000
-3.915964,7.298234,0.900000,0.900000
-3.866045,7.295509,0.900000,0.900000
-3.816209,7.291537,0.900000,0.900000
-3.766487,7.286321,0.900000,0.900000
-3.716912,7.279864,0.900000,0.900000
-3.667514,7.272170,0.900000,0.900000
-3.618323,7.263243,0.900000,0.900000
-3.569371,7.253089,0.900000,0.900000
-3.520688,7.241716,0.900000,0.900000
-3.472304,7.229129,0.900000,0.900000
-3.424250,7.215336,0.900000,0.900000
-3.376556,7.200347,0.900000,0.900000
-3.329251,7.184170,0.900000,0.900000
-3.282366,7.166816,0.900000,0.900000
-3.235929,7.148295,0.900000,0.900000
-3.189969,7.128620,0.900000,0.900000
-3.144516,7.107802,0.900000,0.900000
-3.099597,7.085854,0.900000,0.900000
-3.055241,7.062790,0.900000,0.900000
-3.011475,7.038625,0.900000,0.900000
-2.968326,7.013374,0.900000,0.900000
-2.925823,6.987052,0.900000,0.900000
-2.883990,6.959675,0.900000,0.900000
-2.842855,6.931262,0.900000,0.900000
-2.802443,6.901830,0.900000,0.900000
-2.762780,6.871396,0.900000,0.900000
-2.723889,6.839981,0.900000,0.900000
-2.685796,6.807603,0.900000,0.900000
-2.648524,6.774283,0.900000,0.900000
-2.612096,6.740042,0.900000,0.900000
-2.576536,6.704902,0.900000,0.900000
-2.541865,6.668883,0.900000,0.900000
-2.508105,6.632009,0.900000,0.900000
-2.475277,6.594303,0.900000,0.900000
-2.443402,6.555788,0.900000,0.900000
-2.412500,6.516489,0.900000,0.900000
-2.382590,6.476429,0.900000,0.900000
-2.353690,6.435634,0.900000,0.900000
-2.325819,6.394129,0.900000,0.900000
-2.298995,6.351941,0.900000,0.900000
-2.273233,6.309096,0.900000,0.900000
-2.248550,6.265620,0.900000,0.900000
-2.224961,6.221540,0.900000,0.900000
-2.202482,6.176885,0.900000,0.900000
-2.181125,6.131682,0.900000,0.900000
-2.160906,6.085959,0.900000,0.900000
-2.141835,6.039746,0.900000,0.900000
-2.123926,5.993069,0.900000,0.900000
-2.107188,5.945960,0.900000,0.900000
-2.091634,5.898447,0.900000,0.900000
-2.077272,5.850561,0.900000,0.900000
-2.064111,5.802330,0.900000,0.900000
-2.052160,5.753785,0.900000,0.900000
-2.041427,5.704957,0.900000,0.900000
-2.031917,5.655876,0.900000,0.900000
-2.023636,5.606572,0.900000,0.900000
-2.016591,5.557077,0.900000,0.900000
-2.010785,5.507421,0.900000,0.900000
-2.006222,5.457636,0.900000,0.900000
-2.002905,5.407752,0.900000,0.900000
-2.000835,5.357801,0.900000,0.900000
-2.000015,5.307813,0.900000,0.900000
-2.000000,5.257818,0.900000,0.900000
-2.000000,5.207822,0.900000,0.900000
-2.000000,5.157827,0.900000,0.900000
-2.000000,5.107832,0.900000,0.900000
-2.000000,5.057836,0.900000,0.900000
-2.000000,5.007841,0.900000,0.900000
-2.000000,4.957845,0.900000,0.900000
-2.000000,4.907850,0.900000,0.900000
-2.000000,4.857855,0.900000,0.900000
-2.000000,4.807859,0.900000,0.900000
-2.000000,4.757864,0.900000,0.900000
-2.000000,4.707868,0.900000,0.900000
-2.000000,4.657873,0.901560,0.901560
-2.000000,4.607878,0.903412,0.903412
-2.000000,4.557882,0.905264,0.905264
-2.000000,4.507887,0.907115,0.907115
-2.000000,4.457892,0.908967,0.908967
-2.000000,4.407896,0.910819,0.910819
-2.000000,4.357901,0.912670,0.912670
-2.000000,4.307905,0.914522,0.914522
-2.000000,4.257910,0.916374,0.916374
-2.000000,4.207915,0.918225,0.918225
-2.000000,4.157919,0.920077,0.920077
-2.000000,4.107924,0.921929,0.921929
-2.000000,4.057928,0.923780,0.923780
-2.000000,4.007933,0.925632,0.925632
-2.000000,3.957938,0.927484,0.927484
-2.000000,3.907942,0.929335,0.929335
-2.000000,3.857947,0.931187,0.931187
-2.000000,3.807951,0.933039,0.933039
-2.000000,3.757956,0.934891,0.934891
-2.000000,3.707961,0.936742,0.936742
-2.000000,3.657965,0.938594,0.938594
-2.000000,3.607970,0.940446,0.940446
-2.000000,3.557974,0.942297,0.942297
-2.000000,3.507979,0.944149,0.944149
-2.000000,3.457984,0.946001,0.946001
-2.000000,3.407988,0.947852,0.947852
-2.000000,3.357993,0.949704,0.949704
-2.000000,3.307997,0.951556,0.951556
-2.000000,3.258002,0.953407,0.953407
-2.000000,3.208007,0.955259,0.955259
-2.000000,3.158011,0.957111,0.957111
-2.000000,3.108016,0.958962,0.958962
-2.000000,3.058020,0.960814,0.960814
-2.000000,3.008025,0.962666,0.962666
-2.000000,2.958030,0.964517,0.964517
-2.000000,2.908034,0.966369,0.966369
-2.000000,2.858039,0.968221,0.968221
-2.000000,2.808044,0.970072,0.970072
-2.000000,2.758048,0.971924,0.971924
-2.000000,2.708053,0.973776,0.973776
-2.000000,2.658057,0.975628,0.975628
-2.000000,2.608062,0.977479,0.977479
-2.000000,2.558067,0.979331,0.979331
-2.000000,2.508071,0.981183,0.981183
-2.000000,2.458076,0.983034,0.983034
-2.000000,2.408080,0.984886,0.984886
-2.000000,2.358085,0.986738,0.986738
-2.000000,2.308090,0.988589,0.988589
-2.000000,2.258094,0.990441,0.990441
-2.000000,2.208099,0.992293,0.992293
-2.000000,2.158103,0.994144,0.994144
-2.000000,2.108108,0.995996,0.995996
-2.000000,2.058113,0.997848,0.997848
-2.000000,2.008117,0.999699,0.999699
-1.999562,1.958125,1.000000,1.000000
-1.997890,1.908159,1.000000,1.000000
-1.994970,1.858250,1.000000,1.000000
-1.990804,1.808430,1.000000,1.000000
-1.985394,1.758729,1.000000,1.000000
-1.978743,1.709180,1.000000,1.000000
-1.970856,1.659812,1.000000,1.000000
-1.961737,1.610656,1.000000,1.000000
-1.951392,1.561744,1.000000,1.000000
-1.939828,1.513106,1.000000,1.000000
-1.927052,1.464772,1.000000,1.000000
-1.913072,1.416772,1.000000,1.000000
-1.897897,1.369137,1.000000,1.000000
-1.881535,1.321896,1.000000,1.000000
-1.863998,1.275078,1.000000,1.000000
-1.845296,1.228714,1.000000,1.000000
-1.825441,1.182832,1.000000,1.000000
-1.804446,1.137460,1.000000,1.000000
-1.782323,1.092627,1.000000,1.000000
-1.759086,1.048361,1.000000,1.000000
-1.734750,1.004690,1.000000,1.000000
-1.709330,0.961641,1.000000,1.000000
-1.682842,0.919240,1.000000,1.000000
-1.655303,0.877515,1.000000,1.000000
-1.626729,0.836491,1.000000,1.000000
-1.597139,0.796195,1.000000,1.000000
-1.566551,0.756650,1.000000,1.000000
-1.534984,0.717883,1.000000,1.000000
-1.502457,0.679916,1.000000,1.000000
-1.468992,0.642774,1.000000,1.000000
-1.434609,0.606481,1.000000,1.000000
-1.399330,0.571058,1.000000,1.000000
-1.363176,0.536528,1.000000,1.000000
-1.326171,0.502913,1.000000,1.000000
-1.288337,0.470233,1.000000,1.000000
-1.249698,0.438508,1.000000,1.000000
-1.210277,0.407760,1.000000,1.000000
-1.170101,0.378006,1.000000,1.000000
-1.129194,0.349266,1.000000,1.000000
-1.087581,0.321558,1.000000,1.000000
-1.045288,0.294898,1.000000,1.000000
-1.002342,0.269304,1.000000,1.000000
-0.958770,0.244791,1.000000,1.000000
-0.914599,0.221375,1.000000,1.000000
-0.869856,0.199070,1.000000,1.000000
-0.824570,0.177890,1.000000,1.000000
-0.778769,0.157849,1.000000,1.000000
-0.732481,0.138959,1.000000,1.000000
-0.685735,0.121232,1.000000,1.000000
-0.638561,0.104679,1.000000,1.000000
-0.590988,0.089311,1.000000,1.000000
-0.543045,0.075136,1.000000,1.000000
-0.494763,0.062164,1.000000,1.000000
-0.446172,0.050403,1.000000,1.000000
-0.397303,0.039860,1.000000,1.000000
-0.348185,0.030541,1.000000,1.000000
-0.298849,0.022454,1.000000,1.000000
-0.249327,0.015602,1.000000,1.000000
-0.199649,0.009990,1.000000,1.000000
-0.149846,0.005621,1.000000,1.000000
-0.099949,0.002499,1.000000,1.000000
-0.049990,0.000625,1.000000,1.000000
